,INSEE,Type usagers,Nbre total places,Nbre place parc relais,Nbre place PMR,Nbre place voit elec,Nbre place vélo,Nbre place velo-2rm elec,Nbre place autopartage,Nbre place 2rm,Nbre place covoiturage,Hauteur max,X longitude parc WGS84,Y latitude parc WGS84,Tarif PMR,Tarif_1h,Tarif_2h,Tarif_3h,Tarif_4h,Tarif_24h,Abonnement résident,Abonnement non résident,Informations,Identifiants entrées,Adresses entrées,Délégataire,Téléphone,Horaire ouverture non abonnés,Ascenseur surface,Abonnement mensuel,Abonnement annuel,Tarif VL petit rouleur,Tarif petit rouleur annuel mini,Tarif petit rouleur annuel maxi,Tarif VL résident,Tarif résident annuel,Tarif_15mn,Tarif_30mn,Tarif_1h30,Tarif_7h,Tarif_8h,Tarif_9h,Tarif_10h,Tarif_11h,Tarif_12h,Tarif abonnement PMR mensuel,Tarif abonnement PMR timestriel,Tarif abonnement PMR annuel,Date MaJ données tarif,Tarif abonnement VéhElect mensuel,Tarif abonnement VéhElect trimestriel,Tarif abonnement VéhElect annuel,Tarif moto 1ere heure,Tarif abonnement moto mensuel,Tarif abonnement moto trimestriel,Tarif abonnement moto annuel,Tarif abonnement vélo mensuel,Coord X entrées LB93,Coord Y entrées LB93,Tarif_15mn Moto,Tarif_30mn Moto,Tarif_24h Moto,Tarif moto petit rouleur,Tarif moto petit rouleur annuel mini,Tarif moto petit rouleur annuel maxi,Tarif moto résident,Tarif moto résident annuel,Parc amodié,Tarif abonnement place attribuée annuel,Parc relais,Tarif abonnement parc relais annuel,Tarif résident mensuel,Parc affilié au dispositif Pass 2RM,Tarif horaire préférentiel Moto Pass 2RM,Tarif de l'abonnement au Pass 2RM mensuel,Tarif de l'abonnement au Pass 2RM trimestriel,Tarif de l'abonnement au Pass 2RM annuel,geo_shape,geo_point_2d
0,73085.75016397204,abonnés,0.5111985051518912,1.2561914130702456,0.09755293876691569,-1.047277545213084,0.005071663750413949,0.25367538730268585,-1.5783290684151154,0.41320105498532606,0.0,1.740171523029467,2.3394110795383525,48.86231149677462,tarif_special,-0.6539474639155716,-1.1576825369708073,1.6615977932832084,-1.190050318753201,-0.9844320662351984,204.45432930753714,228.8842324327179,Category 2,Category 7,Category 2,INTERPARKING,Category 5,24h / 24,"OUI, MAIS TRAVAUX D'ACCESSIBILITE AUX HANDICAPES A",370.9692472547334,1713.8008043719328,-0.7336650595593636,1936.2311770795186,2291.6194270441306,0.4724424500193315,1618.6350054368768,-2.180608038462539,0.26412742037294756,0.7758020372484556,0.6898601099926959,1.5380918119866234,-1.1050302350189627,1.3012268419662854,0.33640819968297836,1.4016170748746921,-1.2951323464047684,-0.4679172461148158,0.29044739465803,2023-06-01T04:00:00+02:00,-0.5700713648985836,1.5718528313591755,0.874626487945352,0.2427370861883928,0.6760338811431124,0.8897031813121418,0.8646552240976271,0.607464618969447,Category 8,Category 3,0.2609609628229,2.3069582694889585,-0.32384234381116744,-2.0497508731762055,-0.40587116693869085,-0.3457109914682343,-0.10635381733572656,0.6196647902760235,0.4122591761423034,0.3964489445665799,0.576951731677406,0.0,0.17627044284199042,1.885655906642168,-0.6258339705008564,-1.8085274469171737,1.7572432648685372,-1.4997513000710048,"{""coordinates"": [2.3710425435568783, 48.89390968671678]}","48.874545021868485, 2.3482916856465907"
1,75306.87488375552,tous,1.1792668969407711,1.0302027369671822,-0.8325923222212056,-0.02944930561600855,0.9991598350535795,0.2718200122060738,-0.2473826305405306,1.1016488674896767,0.0,-1.4427639023043963,2.2553044395697666,48.877347907987264,tarif_special,-0.8718062402861032,-0.06345026711143545,0.7932167699886009,0.4656698423273806,-0.46790793528133845,181.22725215012932,184.30441375537978,Category 7,Category 1,Category 1,Q PARK,Category 3,24h / 24,OUI (ÉLÉVATEUR),266.43441076600226,3202.2191687581258,0.4407740344585511,1635.9854198266505,1499.2171430011908,0.2015054446348979,1897.5159605794852,0.7851128139710327,-0.37235933355028733,0.3764483216032784,0.046012178793986884,-1.8717696989051786,-0.06462117903662196,-0.5858707644386684,0.801188491544886,-0.9588707102101045,0.02563306538615955,-1.4073197381028606,-1.33575704805677,2023-06-01T04:00:00+02:00,0.18052292211130655,0.1981305485901879,0.4088328613868231,1.4740003842330733,0.5217270211633281,0.5178509840022975,0.7131266969953253,1.837951403640366,Category 9,Category 7,0.21869818214430944,-0.13258424056072193,1.037923791301299,1.0168827861891927,-0.5806148361967267,0.1666728465861331,1.1636195091462738,-0.5979393163355413,0.17076430805516607,-2.430599864331454,0.008386036239846253,0.0,-1.081261427962272,0.11524466974752867,-0.08309242379648198,-0.1130057709456201,0.3624263188334005,0.95232288168983,"{""coordinates"": [2.3728888163880746, 48.829490975064815]}","48.81478423311241, 2.4005199040726306"
2,74870.40092616236,abonnés,0.09797358803103637,-1.0341794597266756,-1.0486472604694719,0.2583350751549603,-0.8737670092979964,-2.132607059665029,0.31269894937631093,-1.1077661286971858,0.0,0.6641692456936141,2.3015251957412746,48.883838704323416,tarif_special,-0.9979671190392733,0.40443658734453697,-1.8578023486078559,0.7633634343044555,-0.8555677592116139,205.1782009298994,243.92930950734942,Category 3,Category 3,Category 8,SAEMES,Category 7,24h / 24,"OUI, MAIS TRAVAUX D'ACCESSIBILITE AUX HANDICAPES A",298.8467570093722,2676.860610646569,-0.06410244838484247,1679.9060265801809,2195.0478406555044,0.23173853153396637,1976.6787775654163,1.5400307399122959,-0.1406928051153942,0.9042073801361479,-0.22107385480570763,-0.23968681697108013,0.7063612328444131,0.3096895408994666,0.5971904147059588,1.1086660593627056,-0.8374931995376826,0.351085551350834,-0.0836202069503625,2023-06-01T04:00:00+02:00,1.06333965295927,-0.588101741868538,-0.18160561211639586,0.9541798365805298,0.8037767578117646,0.5377898183384111,-0.684186811776462,-0.5665608632217084,Category 1,Category 2,-1.7629667198812582,-0.1788297705854469,0.11573408741220642,1.2963321208982934,0.8391381998744819,-1.0441032239005978,0.07707630031519977,0.024216496776122174,0.13535629334737215,0.6155213961859327,0.0819518388402639,0.0,0.07524084448046221,0.2668785985087752,0.38465695649373055,1.7531380644180383,-0.43437520650226946,-0.8407987498388924,"{""coordinates"": [2.302465205721907, 48.80666214592048]}","48.90171935117357, 2.40165632226187"
3,73688.97224017061,tous,-2.671590763724138,2.319210945068807,-0.016465594217332128,0.057858236479772514,-0.8717293742234036,0.060964396098793075,-0.23222005453536607,0.7343815478334008,0.0,-1.2783717317266567,2.371948403625182,48.83301470304295,tarif_special,0.7504324884287297,0.041478899890988116,0.8878847918002266,-0.06995433463216685,-0.09247158599467814,207.62359928528863,190.3181613033423,Category 7,Category 2,Category 1,SAGS,Category 6,24h / 24,"OUI, MAIS TRAVAUX D'ACCESSIBILITE AUX HANDICAPES A",362.91781876534174,3119.1797326493747,0.04719984982913894,1682.748755849067,1868.283878522838,0.263874278046651,1726.8248946432504,-2.313950076981645,-1.7215239378427118,-0.7288426527504451,-0.31498051197506255,0.9998436442101747,0.39701148177942075,0.9807743200257347,-0.4325760309483735,0.7999183322538473,-0.33632098353820217,-2.172476387421903,0.2814922897302388,2023-06-01T04:00:00+02:00,-0.4862870842444952,0.19868472751009272,-0.44864841441860326,0.08461545931237296,0.5289483946551794,0.4455800252985389,-0.43265613317471735,-0.41533481144914364,Category 1,Category 7,-1.3359565250659073,0.14910573331297006,0.4265158684220994,-0.2021651242830547,0.6827444656772007,-0.28435066053200453,-1.4042862104734772,0.7331436058093538,0.39087544952158626,1.186925565511886,-0.16378017622642352,0.0,0.18895497085788002,0.09405158327067054,-0.4280028933975829,-0.7550255746345739,-2.2742995205202168,-0.6551958213889056,"{""coordinates"": [2.283821474450865, 48.809492878803084]}","48.83955214896685, 2.325354625335684"
4,75080.9074137189,tous,-0.10483339226073003,-0.13792500299822372,0.1589792528773826,-0.401938495699678,-0.005727779289785673,-1.0136966330534198,-2.3507581193626534,-0.6892569930176417,0.0,0.9325521639721924,2.344773598640095,48.84723884756279,tarif_special,0.6048747558386239,0.7066757428831915,-1.2866289207553545,0.48338235525526807,-0.344804064292348,177.61719465907254,221.81943102819505,Category 7,Category 2,Category 6,SIM,Category 3,24h / 24,1,227.19226377153763,3263.5324553278533,0.8261720078210615,1802.1011423136345,2289.8326992004672,-0.18464879536225126,1903.720743657184,-1.8095781402618274,0.7233685370697231,-0.6350113578507253,1.2192019938094494,0.03423671692136417,0.7411073299193511,-0.6004983358763141,1.2907210443480217,0.6124991063351198,-0.2618774773299195,-0.7477708257244131,-0.7106147886945551,2023-06-01T04:00:00+02:00,-2.918471978456146,1.8931114580371817,0.6366474121466352,-1.5467176194832826,0.4102412825974162,-0.5566304519810047,0.037033958557715616,-0.3212546631915243,Category 1,Category 8,0.43268878634577224,0.36256806208060877,-2.7187788570661886,1.6431278110846899,0.2937434068253917,-1.366021418411167,-0.43227934307559035,-1.0120220010730863,0.12375811086142749,-1.301806978218361,-0.3020785125676529,0.0,0.17948571765207533,-0.33580539721055636,0.1711933714405305,1.0099242638986292,0.455649552437593,1.8808960135425956,"{""coordinates"": [2.385754152478117, 48.83829801141748]}","48.90394520459017, 2.318842735483049"
5,73721.21677468016,tous,-0.13880358063722295,0.750204488908127,0.24183949432701624,-0.15999397270737964,-1.505498312165526,0.5957061784715516,-0.13793802108708902,1.130674064884127,0.0,-0.1818184421261917,2.369344215802813,48.8854248438784,tarif_special,0.49487921671112783,-0.7560087935352117,-0.0917974821140892,0.05185766420824707,-1.4891912186896012,212.46259681631847,461.69328449363434,Category 8,Category 7,Category 4,SAGS,Category 7,24h / 24,0,96.74782470015558,2412.8217160800914,0.15331912773714138,1424.599877618942,2169.0315995689534,-0.13216936137374186,1690.0893182540153,1.8114995814369428,0.02439465564068279,-0.1388594500949445,-1.063105498266486,0.9679950291025501,1.1381081908331625,-1.0962456167960706,2.0279844546274006,1.1679785230940278,0.2536625219668955,-0.47861670969439757,0.7491018762573722,2023-06-01T04:00:00+02:00,1.3725958332014472,-0.46579369429817313,1.3771505987153014,1.2067467950531758,1.5947751653875575,0.0632549293835302,0.6984066115471155,-1.6901358207511972,Category 8,Category 1,0.4159856337323365,-0.9591007073029044,-0.6553786569978606,-0.31259787590767935,0.8787567217814487,-1.871863289769485,-1.4568366992408341,-0.8336112073724804,-0.13312057724455287,0.2968080829020242,0.3942175957471811,0.0,1.6970178245994065,-0.3796358844526788,0.28507910128569064,-1.4632556040214777,1.8552892828806162,-0.282951227348295,"{""coordinates"": [2.3424461228993674, 48.86747085652522]}","48.8490904923834, 2.3304980698834488"
6,75889.8864105551,tous,-0.41611856274070763,-0.43231491322191024,0.37267448369962464,0.4100627541242799,-0.48360005554353963,-0.30456925347789676,0.8532101719218138,1.5467290413015795,0.0,0.5736169494881886,2.3347580165294692,48.86160158653928,tarif_special,1.1180552937732073,0.5314711860163001,-1.276231521688378,0.24743861618272,-0.8042237803978861,181.685493115533,199.3172722177992,Category 6,Category 5,Category 5,INDIGO,Category 2,24h / 24,ACCESSIBLE DE PLAIN PIED,356.83602440576993,3413.747384297353,0.41471962679522617,1010.6084906579745,1942.2482462449336,0.004758012186479366,1729.8500289606307,0.9468723656072501,-0.6881461329563009,0.9432795338096496,1.1148678113365726,0.1546237170604939,-0.37375496361061233,0.5063230234338449,0.09915476572003289,0.8891025082835167,-1.297990686264598,-0.08636419727625176,1.787395572748883,2023-06-01T04:00:00+02:00,-1.0735259530354782,-0.6293582206581635,0.9740451346955253,-1.9450106878394995,-1.8502078537116355,0.6302512677228924,0.027988587015268754,-1.0774705950992758,Category 8,Category 2,-0.4120837316623065,-0.5949187262260817,-0.8607024752106573,1.3918385424604798,-2.0159779048225324,0.6242651851501316,2.82463630819873,0.5936365098586519,0.04865841616006006,-0.913955800487758,-0.10410069182970899,0.0,0.07088519916335857,-0.6044667281404106,-0.2756286797307184,0.39610611896827497,0.10800646188838314,-0.17735132448967603,"{""coordinates"": [2.3376079406279198, 48.86407341049348]}","48.891138373631286, 2.365765933906166"
7,75663.74970483137,abonnés,1.3528164603164567,-1.1651107293912746,-0.237422335584292,-0.18612098758680043,-0.4420026495374635,1.3978042501136596,-1.1032266331195,-0.5688914529573593,0.0,0.19050176249880343,2.373915838914829,48.85336802878803,tarif_special,0.2664988367184249,0.6345842454079885,-0.9140029553208535,1.5025572515447203,-0.6513911604084016,171.51305003574663,261.58594455094715,Category 5,Category 2,Category 3,INTERPARKING,Category 6,24h / 24,"OUI, MAIS TRAVAUX D'ACCESSIBILITE AUX HANDICAPES A",244.26215977498708,3394.273207805301,1.1266395496121793,1361.0347848613878,2523.5120514128275,1.1390797470566474,1684.6615877987838,2.0930950606906196,0.1919271507639876,0.8210947509575025,-1.5572152622645317,-0.005790608568876515,1.5276901373339635,-0.7197144717890188,0.8607643031615617,-0.3368431859404022,-1.0300714500583397,0.033747640827977606,-1.2600382941047963,2023-06-01T04:00:00+02:00,2.4529597110170656,0.16847892657777921,0.27361272185547125,0.522469529036045,-1.0263247600716705,1.3528613237944527,0.9294117892727768,-2.7769089544439396,Category 3,Category 2,-0.07092774617268079,-1.0772556854115425,-0.1057701845322127,1.7325427682754768,1.5740124335111516,1.2017409506524446,-1.3030000401526303,0.3764443012448225,0.017753895821004714,-0.9737961039082847,-0.43967160538187927,0.0,1.7186735319083783,0.37797102667686355,2.1082668649250524,1.3384181767229288,-0.26609107960958606,0.8375466265518976,"{""coordinates"": [2.3441372963186105, 48.82222820462832]}","48.81849158534574, 2.311062194606796"
8,73551.48603113326,tous,1.0138348554818333,-0.8866321276182331,0.0948548163947187,-2.550008601801894,-0.49767200052520655,-1.3930832339507229,1.3239402483413407,-1.6684741116331963,0.0,0.038665213767196345,2.3634245760915564,48.882600476968115,tarif_special,-1.4361588268059922,-0.0680786493783837,-0.49641886808525737,-0.49398612267595904,0.21093212376018813,167.3413572079313,356.3014712091059,Category 7,Category 1,Category 2,SAEMES,Category 6,24h / 24,OUI (ÉLÉVATEUR),430.4614057920803,3848.9412284325463,0.6414466606154046,1892.782667397003,2024.9120636502046,0.050080757226642014,1437.2822998819152,0.38143717226140383,0.174080588037075,-0.23721427574885126,-0.42990150628535473,-0.43336800010995263,-0.23124695444298876,-1.0501133707153307,-0.3359445817780686,-0.3950162658916089,0.2174100163520716,-0.21889267964587664,-0.06522672997076964,2023-06-01T04:00:00+02:00,1.3873552009037886,-0.672067579823353,-1.7240976913426695,-0.5566555121448119,-0.9867793284301367,1.6640220414799347,-0.1310192995502312,-0.5178690146969305,Category 2,Category 2,-0.7459763552388099,1.383307619870963,-0.1321508811447197,0.18344727710811734,-1.5056337755832503,-2.4543646834767285,0.6801875694894357,-1.2764914996807253,-0.04162433679503358,0.5148984784350397,-0.2865826301176197,0.0,1.2400258930056418,0.6149535809334765,-0.9994059884395021,1.3450841195413223,0.8962963503766503,0.2208961323412178,"{""coordinates"": [2.366749932907604, 48.81186519661268]}","48.81466895013355, 2.3405697346460066"
9,74202.93505684876,abonnés,0.625939411297041,-0.8544150646330446,-0.5644325584440497,0.26713439397402194,0.5678482633777631,0.3497790251256744,1.7731000113658275,1.704179368999192,0.0,-0.14096222628870098,2.3224763352576225,48.864509192874465,tarif_special,-0.9160810628681207,2.273192559379434,0.6244534739325602,-0.6398846302507551,1.5417196004870413,218.5635576269816,283.7477732050064,Category 8,Category 4,Category 2,INTERPARKING,Category 9,24h / 24,"OUI, MAIS TRAVAUX D'ACCESSIBILITE AUX HANDICAPES A",300.10837353502524,2198.7942574678978,0.875158725758772,1441.7355373717803,2561.6924206809276,0.06651678172478903,1463.2522550938907,1.6611751903904144,-1.316178281384069,-1.2257939329147038,0.4628237692390254,0.22786896998066905,-0.060564760915099825,-0.42874126606004076,0.008344751782970353,1.02854620465321,-0.9135607218674459,0.3893002873140006,0.5322572706562559,2023-06-01T04:00:00+02:00,0.6498178201326146,2.5432610617020703,0.7768639302147061,0.831644777885598,-2.181587175097821,0.5887488069400387,-1.2996601960839849,-0.14749941567951708,Category 5,Category 5,0.8217967627484867,1.6974415729207923,-1.1614449339696937,-0.5769958990224484,-1.1691300365641337,-0.6738140009689564,0.9791630433146087,-0.02312036996329189,-0.10195798456620894,1.5869366475141988,0.48678907963490253,0.0,1.0592414894559679,0.778274539863165,0.3048352930919539,-0.02581331539196252,0.7354202375596877,-0.8186906270401483,"{""coordinates"": [2.30793970159471, 48.839396727974766]}","48.82373864282512, 2.384790064346911"
